Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
22-Nov-11,5801.25,6049.35,5801.25,5987.2,17551128,1018.85
23-Nov-11,5922,5925.6,5766.2,5843.4,15273567,799.34
24-Nov-11,5824.7,5945.7,5739,5918.75,20085737,989.5
25-Nov-11,5887.6,5887.6,5779.45,5797.45,15289660,680.74
28-Nov-11,5850.35,5914.4,5850.35,5895.8,19177241,761.32
29-Nov-11,5888.05,5893.1,5827.05,5854.2,24279386,844.41
30-Nov-11,5814.9,5924.15,5803.45,5893.25,25897067,1127.49
01-Dec-11,6022.8,6071.05,5960.85,5996.4,12554890,654.21
02-Jan-12,6130.15,6233.35,6104.7,6217.7,7018359,440.12
03-Jan-12,6248.85,6384.25,6248.85,6356.15,15563978,795.51
04-Jan-12,6346.8,6379.05,6307.65,6325.1,13940794,692.78
05-Jan-12,6302.8,6373.8,6286.8,6301.55,9557314,573.81
06-Jan-12,6288.05,6347.7,6239.5,6281.1,8826771,536.7
07-Jan-12,6291.8,6318.65,6280.75,6289.85,936672,46.42
09-Jan-12,6304.45,6333.05,6261.1,6287.9,12888939,585.98
10-Jan-12,6340.1,6357.9,6314.05,6331.75,16035750,883.28
11-Jan-12,6347.65,6392.15,6226.35,6249.3,15235305,1028.78
12-Jan-12,6093.5,6093.5,5856.8,5872.75,24862710,2409.84
13-Jan-12,5923.6,5934.2,5830.45,5872.6,14477485,1101.82
16-Jan-12,5862.95,5998.2,5857.4,5990.3,11782932,794.2
17-Jan-12,6024.25,6068.1,6004.6,6041,16534746,901.87
18-Jan-12,5981.9,5981.9,5869.85,5912,17291886,1169.79
19-Jan-12,5935.6,5951.35,5858,5893.2,23761140,802
20-Jan-12,5916.75,5947.35,5882.7,5897.95,21693418,881.6
23-Jan-12,5905.45,5952.55,5903.3,5910.55,12583361,556.54
24-Jan-12,5945.45,5992.9,5910.55,5964.25,11519180,530.02
25-Jan-12,5990.1,6063.1,5981.9,6038.1,21612521,1073.51
27-Jan-12,6094.65,6155.75,6087.8,6136.3,15602984,932.38
30-Jan-12,6090.45,6134.8,6080.1,6103.8,12210664,685.14
31-Jan-12,6107.25,6203.45,6107.25,6193.85,13313056,743.63
01-Feb-12,6182.4,6201.45,6109.75,6192.4,14261891,585.83
02-Feb-12,6201.45,6288.7,6196.45,6280.55,34214520,1225.19
03-Feb-12,6256.75,6350.6,6256.75,6339.95,21366032,943.41
06-Feb-12,6386.7,6398.95,6340.3,6370.9,18043084,810.27
07-Feb-12,6426,6426,6291.45,6308.55,15347693,717.36
08-Feb-12,6358.55,6437,6351.6,6414.65,24406736,816.04
09-Feb-12,6373.9,6510.4,6318.95,6492.55,19195118,903.62
10-Feb-12,6477.3,6502.2,6394.35,6484.35,19133003,624.46
13-Feb-12,6447.65,6492.65,6408.5,6461.15,13884659,622.18
14-Feb-12,6443.85,6477.8,6426.7,6465.7,12364526,531.26
15-Feb-12,6494.55,6594.05,6494.55,6575.4,18252429,774.91
16-Feb-12,6569.6,6631.45,6556.35,6621.95,20117157,759.37
17-Feb-12,6651.85,6768.6,6620.3,6703.05,35324634,1278.55
21-Feb-12,6670.45,6718.55,6626.3,6703.9,23134566,790.16
22-Feb-12,6661.4,6811.3,6661.4,6718.7,20112540,965.45
23-Feb-12,6693.45,6778.7,6678.9,6704.5,21651442,1063.74
24-Feb-12,6697.5,6797.1,6697.5,6747.2,14296071,1118.78
27-Feb-12,6783.15,6783.15,6588.4,6608.9,12893590,828
28-Feb-12,6617.55,6654.7,6545.45,6572.45,16882780,951.39
29-Feb-12,6623.25,6643,6550.2,6606.85,19597179,880.31
01-Mar-12,6567.35,6578.8,6474.5,6553.2,16244986,773.42
02-Mar-12,6576.55,6576.55,6480.55,6532.4,23225830,740.29
03-Mar-12,6536.2,6564.1,6532.55,6549,1547604,44.62
05-Mar-12,6537.35,6543.65,6438.7,6471.4,11007962,511.02
06-Mar-12,6456.2,6594,6442.6,6511.7,12514970,707.82
07-Mar-12,6484.3,6592.9,6475.4,6563.25,12865102,683.08
09-Mar-12,6626,6633.45,6540.05,6558.45,18544649,843.29
12-Mar-12,6645.2,6645.2,6450.7,6492.7,14480384,716.44
13-Mar-12,6519.9,6577.25,6519.9,6546.75,15766134,760.12
14-Mar-12,6604.7,6639.4,6483.85,6515.2,21372442,1385.65
15-Mar-12,6533.85,6553.15,6489.05,6519,17468545,829.91
16-Mar-12,6560.7,6585.15,6475.05,6501.25,18161670,824.83
19-Mar-12,6531.85,6535.9,6351.65,6404.4,13375144,830.83
20-Mar-12,6395.75,6454.65,6367.65,6423.4,12403797,829.23
21-Mar-12,6424.5,6566.5,6424.5,6523.9,15632619,888.84
22-Mar-12,6532.45,6540.05,6417.45,6437.15,14034599,798.11
23-Mar-12,6453.35,6547.8,6448.3,6532.15,14653722,827.37
26-Mar-12,6519.25,6530.6,6419.35,6436.75,15214639,715.05
27-Mar-12,6490.35,6544.4,6446.55,6507.3,11853785,621.92
28-Mar-12,6492.5,6495.1,6403.15,6450.65,10380195,575.09
29-Mar-12,6399.75,6405.95,6331.05,6366.35,18701588,1073.42
30-Mar-12,6392,6533.3,6392,6516,13963106,725.95
02-Apr-12,6511.85,6565.55,6493.25,6548,10848273,520.68
03-Apr-12,6581.35,6600.3,6526.6,6550.9,12147868,531.2
04-Apr-12,6522.2,6589.05,6513.2,6539.9,11055322,533.22
09-Apr-12,6504.1,6535.85,6456.9,6466.65,8092023,487.7
10-Apr-12,6492.45,6514.8,6351.2,6396.25,10284512,557.25
11-Apr-12,6377.2,6460.05,6346.55,6413.8,9935281,629.01
12-Apr-12,6436.5,6453.1,6336.85,6343.85,11369147,798.78
13-Apr-12,5975.65,6015.1,5760.1,5782.85,25851102,3165.78
16-Apr-12,5772.15,5801.35,5694.95,5751.1,15254592,1515.67
17-Apr-12,5813.95,5815.7,5738.75,5801.7,15169150,1201.41
18-Apr-12,5855.9,5867.5,5807.3,5815,16015936,1157.28
19-Apr-12,5833.45,5875.6,5817.5,5861.75,13478291,853.18
20-Apr-12,5833.85,5899.4,5774.5,5849.45,11058971,691.85
23-Apr-12,5831.4,5833.65,5653.5,5680.15,11995015,914.26
24-Apr-12,5760.2,5951.15,5681.6,5928.4,27358451,2894.12
25-Apr-12,5896.85,5896.85,5815.9,5850.7,19135643,1445.12
26-Apr-12,5851.6,5903.2,5833.1,5871.9,18780439,1328.18
27-Apr-12,5866.7,5947.45,5866.7,5940.35,13904534,891.17
28-Apr-12,5949.45,5954.5,5927.65,5943.1,699150,33.01
30-Apr-12,5938.9,6096,5938.9,6085.4,10139193,794.98
02-May-12,6085.25,6148.95,6085.25,6124.9,10663170,781.7
03-May-12,6101.55,6180.7,6101.55,6161.1,11598403,823.22
04-May-12,6160.6,6201.9,6068.05,6100.35,12379272,828.53
07-May-12,6023.1,6101.1,5957.3,6089.2,11413794,715.83
08-May-12,5965.95,5965.95,5855.05,5901.45,16983723,1206.14
09-May-12,5856.65,5946.7,5856.65,5898.8,14863012,1082.76
10-May-12,5903.4,5934.35,5854.3,5890,11629731,668.39
11-May-12,5870.75,5898.6,5816.35,5830.8,9117546,611
14-May-12,5831.55,5877.05,5802.3,5855.85,8773614,579.02
15-May-12,5801.85,5973.65,5801.85,5956.3,9740907,605.21
16-May-12,5894.2,5927.75,5845.5,5870.25,11483554,771.51
17-May-12,5870.7,5896.65,5811.45,5869.1,13649133,661.94
18-May-12,5778,5904.6,5763.7,5865.45,11490107,594.36
21-May-12,5865.2,5875.3,5773.5,5796.55,9249905,441.84
22-May-12,5833.3,5859.5,5789.1,5822.45,11526468,482.61
23-May-12,5854.5,5865.3,5766.8,5832.15,10545921,439.15
24-May-12,5836,5895.6,5781.5,5886.1,13659199,576.15
25-May-12,5853.8,5895.05,5832.75,5879.85,8522240,343.85
28-May-12,5910.5,5934.95,5868.9,5916.3,6339009,300.53
29-May-12,5927.9,6005.85,5904.9,5983.25,10251739,443.01
30-May-12,5961.8,6059.55,5954.3,6012.35,11346810,555.77
31-May-12,5946.3,6138.95,5929.6,6008.8,18957424,1255.67
01-Jun-12,5977.65,5995.75,5895,5902.75,10508579,489.58
04-Jun-12,5855.35,5899.2,5802.85,5884,9289755,365.1
05-Jun-12,5884.1,5944.4,5883.65,5904.9,11583074,521.59
06-Jun-12,5922.15,6035.9,5922.15,5999.25,13786407,730.51
07-Jun-12,6034.8,6054.35,6001.4,6021.8,14897646,593.04
08-Jun-12,6052.95,6052.95,5930.05,5975.5,10809606,517.94
11-Jun-12,5990.9,6027.75,5949.15,5965.45,11508752,471.81
12-Jun-12,5912.35,6033.2,5912.35,6017.95,11195008,447.23
13-Jun-12,6013,6079.55,6003.85,6040.8,9128371,441.62
14-Jun-12,6030.35,6098.9,6028.6,6065.25,11093011,515.49
15-Jun-12,6083.9,6142.3,6079.4,6134.45,10884173,514.27
18-Jun-12,6155.2,6185.6,6053.45,6082,13474835,605.88
19-Jun-12,6065.8,6087.3,6027.05,6069.15,13870800,600.4
20-Jun-12,6072.3,6084.1,6039,6051.45,25845280,765.65
21-Jun-12,6018.1,6056.65,5976.35,6043.35,18006743,722.49
22-Jun-12,5966.2,6044.45,5966.2,6028.55,14241531,581.75
25-Jun-12,6033,6058.9,5985.25,5997.05,14023545,603.86
26-Jun-12,5976.65,6003.4,5965.2,5988.6,15829176,692.63
27-Jun-12,6008.1,6060.6,6006.45,6042.4,15927582,707.97
28-Jun-12,6037.15,6079.15,6021.9,6055.65,32127650,749.58
29-Jun-12,6093.9,6167.1,6083.25,6144.6,36446218,811.07
02-Jul-12,6141.7,6159.55,6114.75,6120.9,31353883,598.28
03-Jul-12,6152.5,6152.5,6064.7,6087.5,30253021,655.96
04-Jul-12,6103.2,6111.05,6035.95,6074.75,34153379,563.64
05-Jul-12,6075.5,6084.35,6046.25,6077.35,20569491,518.75
06-Jul-12,6069.35,6071.65,5993.6,6027.25,17399900,528.45
09-Jul-12,5987.65,6073.7,5973,6018.2,14623805,576.56
10-Jul-12,6037.15,6067.15,6027.55,6056.5,38111176,697.86
11-Jul-12,6034.55,6110.55,6021.7,6049.35,34536992,1278.54
12-Jul-12,5720.3,5765.05,5678.1,5737.65,45953675,2577.74
13-Jul-12,5736.3,5778.1,5698.75,5713.9,28377166,1595.03
16-Jul-12,5713.4,5740.05,5562.6,5576.75,19791516,1040.92
17-Jul-12,5609.7,5615.4,5531.25,5555.35,20001619,1057.51
18-Jul-12,5569.8,5599.7,5550.45,5582.25,17865818,804.87
19-Jul-12,5624.05,5693.6,5624.05,5682.25,11051297,616.85
20-Jul-12,5681.8,5691.8,5642.4,5674.2,11646588,547.73
23-Jul-12,5624.75,5651.7,5601.5,5609.2,10395343,451.13
24-Jul-12,5598.6,5627.05,5560.55,5571.3,19847481,615.04
25-Jul-12,5586.8,5601.75,5543.45,5588.65,26695164,1011.15
26-Jul-12,5587.35,5587.35,5460.7,5489.6,56199797,1319.2
27-Jul-12,5562.4,5577.8,5497.95,5562,23821519,768.44
30-Jul-12,5589.15,5660.05,5569.15,5646.3,15592793,634.51
31-Jul-12,5664.7,5705.85,5620.9,5695.25,16413456,601.64
01-Aug-12,5673.8,5698.1,5647.7,5670.7,13606716,409.47
02-Aug-12,5673.95,5690,5654.35,5670.4,11083354,347.76
03-Aug-12,5645.9,5705.3,5633.35,5697.15,22932530,625.07
06-Aug-12,5729.7,5742.2,5684.05,5699.1,16565644,487.78
07-Aug-12,5733.95,5818.7,5733.95,5799.8,17331057,744.12
08-Aug-12,5813.4,5854.5,5808.15,5828.3,13525309,621.7
09-Aug-12,5838.1,5886.05,5813.5,5827.6,13796774,517.33
10-Aug-12,5815.3,5921.9,5815.3,5905.15,13093239,639.96
13-Aug-12,5885.65,5919.3,5877.55,5912.35,15098409,492.72
14-Aug-12,5890.35,5943.1,5876.25,5936.35,14186354,519.25
16-Aug-12,5935.1,5935.1,5887.8,5915.9,11805822,483.8
17-Aug-12,5928.2,5995.1,5921.05,5980.65,15212119,622.83
21-Aug-12,5994.1,6131.8,5994.1,6085.3,15248458,771.42
22-Aug-12,6070.2,6115.65,6064.95,6099.1,13363034,491.27
23-Aug-12,6101.65,6213.55,6100.1,6207.6,15174157,886.01
24-Aug-12,6167.15,6181.25,6145.1,6170.7,11420687,515.01
27-Aug-12,6144.85,6175.8,6105.2,6112.95,10228764,463.42
28-Aug-12,6103.15,6183.05,6103.15,6159.9,26518916,586.7
29-Aug-12,6161.2,6161.8,6090.2,6099.15,18703852,533.88
30-Aug-12,6086.8,6181.15,6058,6144.55,29872748,1704.4
31-Aug-12,6120.9,6120.9,6061.8,6072.35,13558202,642.82
03-Sep-12,6084.2,6142.2,6068.8,6083.2,8724799,473.5
04-Sep-12,6066.5,6099.55,6037.35,6084.05,9699113,460.37
05-Sep-12,6062.5,6110.1,6031.95,6083.75,10822120,560.33
06-Sep-12,6094.55,6243.55,6092.45,6233.35,22135071,794.31
07-Sep-12,6299.55,6351.4,6299.55,6342.7,19068896,807.95
08-Sep-12,6325,6365.3,6325,6359.35,2525895,57.07
10-Sep-12,6355.9,6388.7,6318.5,6361.9,12949481,695.69
11-Sep-12,6340.05,6431.9,6311.2,6424.65,18349557,649.52
12-Sep-12,6434.55,6501.7,6422.55,6485.95,19062430,788.59
13-Sep-12,6483.8,6527.6,6460.65,6514.35,15397862,715.69
14-Sep-12,6579.6,6643.8,6541.35,6599.4,14627038,967.73
17-Sep-12,6630.4,6630.4,6382.95,6398.2,17105590,1015.85
18-Sep-12,6420.3,6444.95,6361.15,6370.6,25363406,1090.31
20-Sep-12,6310,6469.05,6310,6422.5,27404777,1088.95
21-Sep-12,6428.6,6494.25,6365.5,6379.55,23325291,1070.78
24-Sep-12,6394.2,6395.8,6320.25,6364,25817178,1045.99
25-Sep-12,6354.6,6396.9,6344.7,6367.95,18909073,912.78
26-Sep-12,6343.2,6369.4,6316.75,6348.8,19939753,766.11
27-Sep-12,6343.25,6356.25,6262.15,6285.2,38120190,1543.74
28-Sep-12,6313.95,6364.8,6304.25,6313.8,13512732,873.17
01-Oct-12,6327.4,6449.25,6327.4,6435.4,15625993,1048.36
03-Oct-12,6431.75,6477,6395.65,6422.55,15186292,1005.24
04-Oct-12,6418.1,6428.95,6374.75,6399.5,14127701,808.65
05-Oct-12,6403.4,6411.95,5660.85,6292.45,17960010,1026.02
08-Oct-12,6298.9,6324,6192.3,6207.95,9619922,625.31
09-Oct-12,6237.6,6290.65,6205.8,6274.8,9774597,608.58
10-Oct-12,6226.4,6263.65,6216.3,6225.8,12658115,626.33
11-Oct-12,6221,6336.5,6199.25,6268.7,12383470,894.31
12-Oct-12,6027.55,6175,5981.2,6106.15,18649718,2174.02
15-Oct-12,6089.35,6132.05,6049.6,6060.45,7456103,659.99
16-Oct-12,6083,6115.75,6035.35,6050.85,8812724,529.7
17-Oct-12,6093.15,6102.2,6019.05,6045.15,14358633,751.55
18-Oct-12,6043.1,6098.75,6020.4,6088.85,11154855,749.22
19-Oct-12,6077,6104.05,6049.8,6067,10509150,789.84
22-Oct-12,6096.65,6137,6087.5,6112.8,11343502,698.31
23-Oct-12,6090.25,6100.7,6053.2,6063.15,10791569,391.77
25-Oct-12,6055,6073.5,6033.3,6051.7,16465163,875.33
26-Oct-12,6024.9,6059.1,6011.7,6025.4,9051006,408.46
29-Oct-12,6012.65,6038.85,6003.85,6032.45,7302385,386.97
30-Oct-12,6016.5,6082.9,6016.5,6066.1,8077308,448.15
31-Oct-12,6053.5,6095.9,6053.5,6087.85,8367956,474.28
01-Nov-12,6085.1,6109.5,6076.05,6101.85,16236730,732.35
02-Nov-12,6134.85,6197.75,6131.75,6163.45,12630269,685.13
05-Nov-12,6163.95,6176.35,6127.7,6144.2,5603182,436.68
06-Nov-12,6144.5,6187.9,6128.1,6139.5,7741593,503.61
07-Nov-12,6144.65,6210.4,6136.95,6192.75,10844291,437.69
08-Nov-12,6138,6166.8,6120.8,6163.05,7336943,431.92
09-Nov-12,6147.6,6148.1,6099.85,6110.45,5100805,351.13
12-Nov-12,6111,6160.85,6111,6138.65,6334085,381.74
13-Nov-12,6135.2,6142.3,6094.75,6106.1,1497945,83.65
15-Nov-12,6093.4,6093.4,5989.3,6000.5,8862058,653.22
16-Nov-12,6002.5,6117,5993.4,6030.5,7957863,699.89
19-Nov-12,6035.25,6087.8,5992.65,6013.85,7611481,418.45
20-Nov-12,6055.55,6055.55,5959.2,5990.85,6109878,416.27
21-Nov-12,6004.05,6050.8,6001.4,6043.6,6142403,474.18
22-Nov-12,6041.9,6101.35,6027.15,6087.95,6375569,395.42
23-Nov-12,6097.5,6124.95,6055.95,6099.1,7971853,401.62
26-Nov-12,6117.7,6180.35,6117.7,6174.45,8256350,392.27
27-Nov-12,6189.25,6265.3,6186.35,6252.3,12197753,615.15
29-Nov-12,6243.65,6248,6205.55,6226.6,14524165,955.48
30-Nov-12,6217.75,6282.35,6209.8,6263.25,21537534,1390.3
01-Jan-13,6055.5,6059.95,6025.05,6033.3,5718648,238.74
02-Jan-13,6049.9,6063.85,6018.3,6031,7275859,417.96
03-Jan-13,6045.35,6111.35,6034.95,6097.6,14288651,751.66
04-Jan-13,6118.5,6159.8,6108,6153.2,14690386,899.92
07-Jan-13,6159.35,6190.55,6141.2,6175.45,9989383,569.4
08-Jan-13,6160.75,6173.75,6115.15,6147.9,11889201,818.29
09-Jan-13,6143.95,6177.3,6091.2,6101.05,10751985,625.27
10-Jan-13,6109.15,6131.15,6057.45,6073.1,12195957,941.05
11-Jan-13,6370.4,6654.65,6370.4,6639.85,35533400,4176.11
14-Jan-13,6719.75,6846.15,6716.85,6809.5,23165837,2656.57
15-Jan-13,6884.35,6898.7,6780.4,6791.5,21541818,1610.17
16-Jan-13,6785.2,6792.3,6738.65,6777.95,18184400,1132.98
17-Jan-13,6833.05,6896.05,6822.7,6869.45,23121070,1552.27
18-Jan-13,6885.9,6890.1,6786.95,6798.7,21873228,1059.36
21-Jan-13,6772.05,6823.4,6756.4,6789.4,11468105,648.99
22-Jan-13,6782.45,6788.7,6731,6739.65,10133255,565.45
23-Jan-13,6734,6767.85,6707.3,6725.8,14151387,804.65
24-Jan-13,6742,6799.2,6732.7,6742.4,14250450,957.13
25-Jan-13,6752.65,6817.85,6736.85,6800.75,18276874,735.32
28-Jan-13,6796.3,6848.5,6785.4,6822.7,13114037,824.37
29-Jan-13,6808.05,6849.45,6783.15,6792.3,8822745,599.19
30-Jan-13,6794.95,6806.35,6776.9,6787.85,9248936,670.48
31-Jan-13,6789.8,6807.75,6733,6778,12888087,1238.6
01-Feb-13,6779,6802.9,6732.05,6752.65,7502737,583.92
04-Feb-13,6766.65,6794.5,6728.8,6750.25,6639717,583.25
05-Feb-13,6724.4,6771,6720.05,6728.7,7168106,561.12
06-Feb-13,6760.6,6775.9,6738.25,6766.8,11278744,917.8
07-Feb-13,6762.3,6813.15,6762.3,6799,12531757,810.52
08-Feb-13,6793.75,6909.55,6793.75,6852.7,13270003,997.95
11-Feb-13,6872.9,6890.75,6826.3,6832.05,21861159,964.72
12-Feb-13,6799.9,6809.25,6766.75,6791.9,9377666,544.05
13-Feb-13,6796.45,6897.75,6779.65,6884.15,11990584,878.95
14-Feb-13,6878.25,6939.75,6878.25,6900.35,14181569,915.1
15-Feb-13,6866.7,6876.35,6826.5,6864.15,9172831,600.7
18-Feb-13,6853.35,6858.85,6808,6834.7,7593063,380.05
19-Feb-13,6832,6944,6813.55,6936.25,10285354,467.15
20-Feb-13,6937.4,6977.7,6937.4,6972.05,12936489,911.49
21-Feb-13,6929.5,6985.3,6924.8,6939.85,15307119,896
22-Feb-13,6924.45,7018.55,6924.45,6992.85,12939296,725.4
25-Feb-13,7026.2,7126.95,7026.2,7095.2,29061664,990.94
26-Feb-13,7082.85,7172.05,7082.85,7156.75,24279074,1044.54
27-Feb-13,7144.85,7155.9,7064.3,7072.5,40304753,915.72
28-Feb-13,7084.8,7160.75,7069.65,7106.65,30903940,1373.14
01-Mar-13,7116.3,7171.95,7090.95,7117.7,33814388,1000.69
04-Mar-13,7112.5,7163.7,7062.6,7101.65,19131689,920.27
05-Mar-13,7131.8,7205.8,7117.6,7200.2,19634280,952.67
06-Mar-13,7227.7,7314.9,7226.75,7305.9,14098919,957.09
07-Mar-13,7319.9,7420.45,7319.9,7410.25,21534871,1346.95
08-Mar-13,7391.55,7402.55,7344.15,7357,17915494,1117.65
11-Mar-13,7355.75,7380.1,7290.25,7304.6,17219221,842.29
12-Mar-13,7286.65,7295.55,7232.25,7253.2,10365738,630.91
13-Mar-13,7211.25,7211.25,7159.35,7170.4,12363049,827.25
14-Mar-13,7180.95,7242,7131.95,7212.4,11238796,800.87
15-Mar-13,7221.85,7277.2,7212.3,7224.35,13009097,891.48
18-Mar-13,7190.85,7227.45,7166.85,7198.65,8038844,617
19-Mar-13,7213.25,7229.2,7140,7152.55,12293899,1037.16
20-Mar-13,7153.85,7179.75,7115.65,7158.25,13596944,1018.35
21-Mar-13,7186.35,7220.05,7157.1,7168.05,9316043,728.33
22-Mar-13,7140.45,7149.7,7085.15,7119.8,10941306,735.82
25-Mar-13,7113.05,7131.9,7072.75,7105.95,11821166,613.47
26-Mar-13,7094.55,7163,7072.1,7137.05,8782316,501.75
28-Mar-13,7153.6,7232.1,7147.25,7219.05,18035160,1493.96
01-Apr-13,7230.65,7298.95,7230.65,7264.35,12248514,488.47
02-Apr-13,7249.35,7337.45,7232.1,7325.25,10047476,663.38
03-Apr-13,7305.6,7354.3,7248.4,7271.9,9890987,625.99
04-Apr-13,7232.65,7232.65,7060.65,7072.7,10637548,648.17
05-Apr-13,7066.85,7098.65,7018.45,7047.35,7293853,483.28
08-Apr-13,7027.9,7057,6968.35,6977.1,6946763,358.25
09-Apr-13,6984.85,7023.9,6892.25,6905.7,10086661,722.3
10-Apr-13,6977.8,7058.25,6939.65,7042.95,8970070,574.06
11-Apr-13,7125.8,7221.7,7066.3,7200.35,12204075,1001.72
12-Apr-13,6726.4,6726.4,6321.65,6354.9,23047055,3578.28
15-Apr-13,6348.65,6370.8,6177.45,6342.7,16867274,2563.13
16-Apr-13,6305.05,6327.4,6266.15,6301.1,7706190,845.49
17-Apr-13,6352.3,6370.95,6190.1,6235.85,15051078,1445.54
18-Apr-13,6282.5,6294.1,6199.25,6232.6,11291010,1253.45
22-Apr-13,6217.15,6233.3,6106.9,6118.25,12868360,969.54
23-Apr-13,6127.2,6181.1,6127.2,6156.9,10076518,726.37
25-Apr-13,6141,6141,6053.75,6059.8,15673566,1256.82
26-Apr-13,6036.75,6046.25,5964.45,5972.7,11304127,969.95
29-Apr-13,5959.45,6052.25,5936.4,6015.45,13808355,792.94
30-Apr-13,6017.75,6055.5,6001.7,6047.7,10965185,763.55
02-May-13,6035.4,6211.6,6035.4,6205.9,12590875,1007.52
03-May-13,6211.8,6267.45,6208.3,6224.7,9015052,797.64
06-May-13,6238.85,6351.15,6238.85,6343.25,9529270,729.96
07-May-13,6356.35,6379.9,6313.85,6372.75,8440039,636.8
08-May-13,6393.8,6412.85,6365.8,6380.15,10109366,644.92
09-May-13,6389.15,6449.5,6389.15,6426.45,8393300,539.49
10-May-13,6429.85,6476.55,6416.6,6439.85,5632913,403.1
11-May-13,6422.45,6426.8,6404.65,6419,714807,27.18
13-May-13,6398.55,6407.45,6309.75,6316,6003376,423.64
14-May-13,6322.1,6371.45,6298.4,6328.05,6229461,482.54
15-May-13,6332.45,6375.95,6316.55,6359.7,8151667,761.19
16-May-13,6347.55,6347.55,6264.85,6292.15,8120999,569.87
17-May-13,6299,6372.7,6299,6331.05,9170803,655.11
20-May-13,6323.9,6382.1,6323.9,6358.75,6497790,517.87
21-May-13,6348.25,6458.7,6348.25,6421,7425849,590.27
22-May-13,6440.5,6500.4,6411.5,6420.2,8673354,845.08
23-May-13,6411.55,6497.9,6372.3,6378.45,7230015,762.75
24-May-13,6396.75,6431.95,6314.15,6330.8,5912883,368.08
27-May-13,6322.55,6427.3,6298.65,6410.95,7348508,389.84
28-May-13,6409.75,6441.6,6385.7,6431.6,5092223,416.42
29-May-13,6441.85,6492.8,6355.65,6396.25,5745502,456.16
30-May-13,6371.5,6419.95,6344.5,6390.4,12079485,700
31-May-13,6381.95,6483.9,6381.45,6472.05,9389132,902.95
03-Jun-13,6627.95,6758.8,6511.05,6551.65,10076736,1421.81
04-Jun-13,6511.55,6554.9,6469.95,6516.65,9597235,667.62
05-Jun-13,6490.8,6508.2,6465.4,6474,8035189,518.03
06-Jun-13,6433.85,6484.55,6417.95,6451.55,7174033,608.34
07-Jun-13,6440.9,6588.15,6440.9,6540.05,18368202,794.88
10-Jun-13,6571.2,6633.1,6568.15,6604.7,13058227,687.88
11-Jun-13,6615.7,6661.7,6523.95,6550.95,10556504,656.22
12-Jun-13,6521.85,6562.95,6424.45,6438.6,8840788,775.35
13-Jun-13,6427.6,6427.6,6316.35,6334.6,7313850,567.36
14-Jun-13,6359.1,6395.85,6323.5,6370.4,6847751,542.17
17-Jun-13,6394.25,6438.05,6358.55,6423.2,8781969,465.65
18-Jun-13,6436.25,6471.35,6418.85,6451.95,8316322,483.82
19-Jun-13,6468.85,6468.85,6387.55,6435.1,7539501,535.58
20-Jun-13,6408.7,6433.1,6259.5,6290.15,9974571,733.32
21-Jun-13,6296.65,6398.7,6296.65,6381.85,10910002,613.14
24-Jun-13,6353.35,6376.75,6284.1,6309.45,8546423,588.44
25-Jun-13,6309.1,6335.4,6246.4,6268.85,9970756,540.66
26-Jun-13,6298.55,6400.5,6277.05,6378.35,8062537,576.07
27-Jun-13,6428.75,6607.15,6424.25,6587.15,13333844,988.57
28-Jun-13,6586.7,6648.6,6489.15,6634.15,12199576,999.62
01-Jul-13,6589.3,6589.3,6515.3,6526.45,6918450,425.22
02-Jul-13,6527.5,6564.7,6463.25,6474.25,7616250,542.78
03-Jul-13,6464.8,6547,6404.65,6451.3,9518186,595.15
04-Jul-13,6490.2,6640.7,6487.4,6633.2,10571024,672.11
05-Jul-13,6646.75,6674.35,6591.35,6604.7,7573187,436.14
08-Jul-13,6640.25,6653.35,6594.9,6607.95,8003769,491.16
09-Jul-13,6609,6681.75,6609,6653.9,7391482,541.4
10-Jul-13,6672.6,6710.4,6658.9,6690.95,9571426,579.98
11-Jul-13,6748.75,6823.5,6748.75,6799.5,9764982,913.23
12-Jul-13,7173.45,7361,7157.25,7249.4,18449503,2689.16
15-Jul-13,7216.8,7261.35,7164,7225.4,11738448,936.69
16-Jul-13,7132.7,7278.3,7122.35,7208.8,8583208,648.44
17-Jul-13,7203.6,7300,7203.6,7272,9549151,745.29
18-Jul-13,7286.7,7362.2,7245.65,7306.35,10721517,1023.12
19-Jul-13,7400.35,7545.1,7400.35,7503.7,23178626,1957.69
22-Jul-13,7472.15,7590.3,7468.25,7556.55,10071797,919.02
23-Jul-13,7579.1,7650.6,7579.1,7604,12381525,832.3
24-Jul-13,7569.05,7687.25,7569.05,7669.25,14228002,802.15
25-Jul-13,7660.7,7720.6,7629.85,7678.15,16304902,1191.07
26-Jul-13,7699,7747.05,7650.1,7663,10388873,851.43
29-Jul-13,7638.8,7708.95,7633.9,7673.3,8975744,653.76
30-Jul-13,7694.55,7762.2,7689.75,7718.85,9837874,847.56
31-Jul-13,7738.25,7808.5,7708.65,7787.35,14964070,1300.38
01-Aug-13,7811.45,7822.6,7727.95,7777.1,36078378,1497.71
02-Aug-13,7793.95,7895.5,7793.95,7858.35,32282691,1282.35
05-Aug-13,7838.65,7951.55,7838.65,7916.5,32061127,1226.34
